,Date,h_team,a_team,Home Score,Away Score,play_off,home_odds,away_odds,season,margin,h_prevladder_score,a_prevladder_score,margins_prev_match1,margins_prev_match2,margins_prev_match3,margins_prev_match4,margins_prev_match5,win_loc
947,2013-06-01,Geelong,Gold Coast,123,71,0,1.03,13.05,2013,52,60.0,12.0,14.0,150.0,66.0,0,0,1
948,2013-06-01,Western Bulldogs,Port Adelaide,67,58,0,2.57,1.5,2013,9,20.0,22.0,38.0,60.0,36.0,0,0,1
949,2013-06-01,Sydney,Essendon,115,71,0,1.51,2.52,2013,44,64.0,44.0,4.0,-1.0,5.0,9.0,-35.0,1
950,2013-06-01,Adelaide,Fremantle,59,66,0,1.81,1.98,2013,-7,68.0,56.0,10.0,28.0,29.0,-25.0,23.0,0
951,2013-06-01,Carlton,GWS Giants,148,54,0,1.01,18.52,2013,94,44.0,8.0,67.0,0,0,0,0,1
952,2013-05-31,Brisbane,Collingwood,51,100,0,4.5,1.2,2013,-49,40.0,64.0,-58.0,-18.0,8.0,-40.0,0,0
953,2013-05-26,Fremantle,Melbourne,130,40,0,1.01,16.25,2013,90,56.0,16.0,61.0,34.0,-89.0,11.0,-63.0,1
954,2013-05-26,North Melbourne,Adelaide,124,125,0,1.44,2.74,2013,-1,56.0,68.0,32.0,47.0,9.0,0,0,0
955,2013-05-26,Hawthorn,Gold Coast,118,92,0,1.01,16.33,2013,26,68.0,12.0,64.0,9.0,71.0,0,0,1
956,2013-05-25,Richmond,Essendon,62,91,0,2.04,1.75,2013,-29,42.0,44.0,45.0,-19.0,-39.0,16.0,-35.0,0
957,2013-05-25,Brisbane,Carlton,85,98,0,2.73,1.45,2013,-13,40.0,44.0,-36.0,-91.0,-61.0,-55.0,19.0,0
958,2013-05-25,St Kilda,Western Bulldogs,101,110,0,1.18,4.71,2013,-9,48.0,20.0,76.0,63.0,24.0,24.0,3.0,0
959,2013-05-25,GWS Giants,West Coast,55,155,0,16.03,1.01,2013,-100,8.0,60.0,-81.0,0,0,0,0,0
960,2013-05-25,Port Adelaide,Geelong,68,116,0,4.71,1.18,2013,-48,22.0,60.0,-38.0,-79.0,-95.0,-34.0,0,0
961,2013-05-24,Collingwood,Sydney,55,102,0,1.61,2.28,2013,-47,64.0,64.0,-26.0,8.0,6.0,25.0,41.0,0
962,2013-05-19,Adelaide,St Kilda,87,47,0,1.33,3.32,2013,40,68.0,48.0,4.0,-103.0,19.0,28.0,-47.0,1
963,2013-05-19,Richmond,Melbourne,106,72,0,1.02,14.7,2013,34,42.0,16.0,23.0,59.0,7.0,-27.0,-29.0,1
964,2013-05-19,Carlton,Port Adelaide,109,91,0,1.37,3.04,2013,18,44.0,22.0,-54.0,62.0,26.0,54.0,0,1
965,2013-05-18,Collingwood,Geelong,102,96,0,3.29,1.33,2013,6,64.0,60.0,31.0,12.0,-38.0,-96.0,-3.0,1
966,2013-05-18,Sydney,Fremantle,70,70,0,1.35,3.15,2013,0,64.0,56.0,13.0,-11.0,9.0,-37.0,0,0
967,2013-05-18,Gold Coast,Western Bulldogs,93,61,0,1.62,2.26,2013,32,12.0,20.0,-38.0,-22.0,-71.0,0,0,1
968,2013-05-18,Hawthorn,GWS Giants,140,57,0,1.01,29.63,2013,83,68.0,8.0,162.0,0,0,0,0,1
969,2013-05-18,Essendon,Brisbane,86,96,0,1.04,10.82,2013,-10,44.0,40.0,67.0,36.0,-27.0,0.0,0,0
970,2013-05-17,West Coast,North Melbourne,90,88,0,1.37,3.06,2013,2,60.0,56.0,96.0,2.0,25.0,4.0,-16.0,1
971,2013-05-13,St Kilda,Carlton,77,68,0,3.81,1.26,2013,9,48.0,44.0,15.0,24.0,20.0,-3.0,-61.0,1
972,2013-05-12,Melbourne,Gold Coast,54,114,0,2.1,1.72,2013,-60,16.0,12.0,42.0,30.0,90.0,0,0,0
973,2013-05-12,GWS Giants,Adelaide,52,187,0,9.51,1.05,2013,-135,8.0,68.0,-119.0,-46.0,0,0,0,0
974,2013-05-11,Fremantle,Collingwood,100,73,0,2.43,1.55,2013,27,56.0,64.0,-29.0,-80.0,-36.0,-84.0,0,1
975,2013-05-11,Hawthorn,Sydney,119,82,0,1.48,2.63,2013,37,68.0,64.0,-10.0,7.0,-37.0,36.0,46.0,1
976,2013-05-11,Western Bulldogs,North Melbourne,97,151,0,7.64,1.08,2013,-54,20.0,56.0,-54.0,18.0,-31.0,71.0,70.0,0
977,2013-05-11,Brisbane,West Coast,82,108,0,4.34,1.21,2013,-26,40.0,60.0,-98.0,2.0,-8.0,5.0,32.0,0
978,2013-05-11,Port Adelaide,Richmond,73,114,0,1.55,2.43,2013,-41,22.0,42.0,0.0,-37.0,15.0,10.0,-47.0,0
979,2013-05-10,Geelong,Essendon,113,85,0,1.65,2.21,2013,28,60.0,44.0,67.0,-4.0,71.0,31.0,0,1
980,2013-05-05,West Coast,Western Bulldogs,137,67,0,1.03,13.06,2013,70,60.0,20.0,49.0,8.0,123.0,-60.0,5.0,1
981,2013-05-05,Carlton,Melbourne,121,60,0,1.02,15.5,2013,61,44.0,16.0,58.0,76.0,47.0,41.0,57.0,1
982,2013-05-05,Sydney,Brisbane,115,55,0,1.07,8.53,2013,60,64.0,40.0,47.0,52.0,65.0,38.0,20.0,1
983,2013-05-04,Gold Coast,Fremantle,54,99,0,2.83,1.42,2013,-45,12.0,56.0,-7.0,-50.0,0,0,0,0
984,2013-05-04,Richmond,Geelong,87,131,0,2.94,1.39,2013,-44,42.0,60.0,-10.0,-62.0,-108.0,0,0,0
985,2013-05-04,Adelaide,Hawthorn,78,89,0,4.46,1.2,2013,-11,68.0,68.0,-5.0,-56.0,20.0,-47.0,27.0,0
986,2013-05-04,North Melbourne,Port Adelaide,93,83,0,1.38,2.98,2013,10,56.0,22.0,-2.0,45.0,60.0,36.0,-14.0,1
987,2013-05-04,Essendon,GWS Giants,120,81,0,1.01,19.27,2013,39,44.0,8.0,66.0,0,0,0,0,1
988,2013-05-03,Collingwood,St Kilda,103,77,0,1.22,4.17,2013,26,64.0,48.0,6.0,19.0,57.0,56.0,0.0,1
989,2013-04-28,Hawthorn,North Melbourne,99,96,0,1.18,4.89,2013,3,68.0,56.0,115.0,17.0,-12.0,9.0,0,1
990,2013-04-28,Brisbane,Melbourne,122,94,0,1.17,4.92,2013,28,40.0,16.0,61.0,41.0,-11.0,-10.0,-50.0,1
991,2013-04-27,Port Adelaide,West Coast,84,79,0,1.97,1.82,2013,5,22.0,60.0,-48.0,-22.0,-18.0,1.0,3.0,1
992,2013-04-27,Western Bulldogs,Geelong,86,107,0,13.89,1.02,2013,-21,20.0,60.0,-34.0,-20.0,-61.0,-101.0,-14.0,0
993,2013-04-27,Carlton,Adelaide,115,83,0,1.44,2.78,2013,32,44.0,68.0,-69.0,6.0,48.0,-72.0,0,1
994,2013-04-27,GWS Giants,Gold Coast,104,148,0,3.19,1.35,2013,-44,8.0,12.0,-30.0,27.0,0,0,0,0
995,2013-04-26,Fremantle,Richmond,81,80,0,1.45,2.76,2013,1,56.0,42.0,22.0,12.0,-49.0,-19.0,39.0,1
996,2013-04-25,St Kilda,Sydney,63,79,0,4.76,1.19,2013,-16,48.0,64.0,-29.0,28.0,-25.0,-15.0,8.0,0
997,2013-04-25,Essendon,Collingwood,121,75,0,2.21,1.65,2013,46,44.0,64.0,-32.0,-1.0,-74.0,-30.0,-98.0,1
998,2013-04-21,North Melbourne,Brisbane,125,62,0,1.27,3.78,2013,63,56.0,40.0,16.0,45.0,-14.0,1.0,-41.0,1
999,2013-04-21,Adelaide,Western Bulldogs,80,28,0,1.11,6.46,2013,52,68.0,20.0,18.0,-30.0,-8.0,-49.0,0,1
1000,2013-04-21,Melbourne,GWS Giants,144,103,0,1.46,2.69,2013,41,16.0,8.0,25.0,78.0,0,0,0,1
1001,2013-04-20,Gold Coast,Port Adelaide,66,104,0,2.62,1.49,2013,-38,12.0,22.0,-48.0,3.0,0,0,0,0
1002,2013-04-20,West Coast,Carlton,65,89,0,1.39,2.95,2013,-24,60.0,44.0,10.0,3.0,36.0,-26.0,-29.0,0
1003,2013-04-20,St Kilda,Essendon,91,128,0,2.49,1.53,2013,-37,48.0,44.0,71.0,-52.0,-33.0,-12.0,-2.0,0
1004,2013-04-20,Richmond,Collingwood,79,113,0,1.86,1.92,2013,-34,42.0,64.0,-21.0,-71.0,-82.0,-93.0,0,0
1005,2013-04-20,Hawthorn,Fremantle,118,76,0,1.17,5.04,2013,42,68.0,56.0,56.0,51.0,22.0,-30.0,116.0,1
1006,2013-04-19,Sydney,Geelong,103,124,0,1.6,2.33,2013,-21,64.0,60.0,-34.0,6.0,13.0,-27.0,-53.0,0
1007,2013-04-14,Port Adelaide,Adelaide,118,109,0,2.7,1.46,2013,9,22.0,68.0,-58.0,-19.0,-32.0,32.0,19.0,1
1008,2013-04-14,Collingwood,Hawthorn,90,145,0,2.35,1.58,2013,-55,64.0,68.0,-38.0,-47.0,-22.0,3.0,41.0,0
1009,2013-04-14,Richmond,Western Bulldogs,135,68,0,1.25,3.9,2013,67,42.0,20.0,70.0,-35.0,-72.0,0,0,1
1010,2013-04-13,Geelong,Carlton,119,103,0,1.51,2.53,2013,16,60.0,44.0,12.0,2.0,42.0,-36.0,-35.0,1
1011,2013-04-13,Gold Coast,Brisbane,92,94,0,2.66,1.47,2013,-2,12.0,40.0,-11.0,-65.0,-62.0,8.0,0,0
1012,2013-04-13,GWS Giants,St Kilda,68,140,0,4.61,1.2,2013,-72,8.0,48.0,-128.0,0,0,0,0,0
1013,2013-04-13,Melbourne,West Coast,83,177,0,11.52,1.03,2013,-94,16.0,60.0,-108.0,-48.0,-54.0,-29.0,20.0,0
1014,2013-04-13,North Melbourne,Sydney,92,131,0,2.11,1.72,2013,-39,56.0,64.0,-36.0,-1.0,-30.0,-40.0,-15.0,0
1015,2013-04-12,Fremantle,Essendon,68,72,0,1.43,2.84,2013,-4,56.0,44.0,-24.0,34.0,44.0,54.0,0,0
1016,2013-04-07,West Coast,Hawthorn,98,148,0,1.96,1.82,2013,-50,60.0,68.0,-25.0,5.0,-7.0,8.0,20.0,0
1017,2013-04-07,Collingwood,Carlton,117,100,0,1.47,2.68,2013,17,64.0,44.0,-23.0,-60.0,19.0,28.0,48.0,1
1018,2013-04-07,Geelong,North Melbourne,112,108,0,1.43,2.79,2013,4,60.0,56.0,-17.0,66.0,35.0,0,0,1
1019,2013-04-06,Essendon,Melbourne,184,36,0,1.08,7.93,2013,148,44.0,16.0,-6.0,-33.0,-19.0,48.0,0,1
1020,2013-04-06,Port Adelaide,GWS Giants,134,78,0,1.14,5.89,2013,56,22.0,8.0,-34.0,0,0,0,0,1
1021,2013-04-06,Brisbane,Adelaide,77,96,0,1.99,1.81,2013,-19,40.0,68.0,10.0,-5.0,40.0,-7.0,-12.0,0
1022,2013-04-06,Western Bulldogs,Fremantle,78,106,0,3.26,1.33,2013,-28,20.0,56.0,-38.0,46.0,-7.0,82.0,31.0,0
1023,2013-04-06,Sydney,Gold Coast,114,73,0,1.09,7.51,2013,41,64.0,12.0,72.0,70.0,0,0,0,1
1024,2013-04-05,St Kilda,Richmond,82,99,0,2.95,1.4,2013,-17,48.0,42.0,-8.0,0.0,21.0,38.0,56.0,0
1025,2013-04-01,Hawthorn,Geelong,86,93,0,1.6,2.32,2013,-7,68.0,60.0,-2.0,-2.0,-31.0,-5.0,-19.0,0
1026,2013-03-31,North Melbourne,Collingwood,87,103,0,2.38,1.58,2013,-16,56.0,64.0,30.0,-117.0,-87.0,-66.0,0,0
1027,2013-03-31,Melbourne,Port Adelaide,54,133,0,1.83,1.94,2013,-79,16.0,22.0,-28.0,-8.0,21.0,-29.0,1.0,0
1028,2013-03-30,Gold Coast,St Kilda,90,77,0,3.37,1.32,2013,13,12.0,48.0,-95.0,-92.0,-20.0,0,0,1
1029,2013-03-30,GWS Giants,Sydney,76,106,0,11.62,1.04,2013,-30,8.0,64.0,-94.0,-63.0,0,0,0,0
1030,2013-03-30,Western Bulldogs,Brisbane,127,59,0,3.83,1.27,2013,68,20.0,40.0,-67.0,-58.0,78.0,65.0,-22.0,1
1031,2013-03-28,Carlton,Richmond,101,106,0,1.86,1.91,2013,-5,44.0,42.0,4.0,44.0,103.0,20.0,89.0,0
1032,2013-03-23,Fremantle,West Coast,108,80,0,1.76,2.02,2013,28,56.0,60.0,65.0,-48.0,-1.0,-33.0,75.0,1
1033,2013-03-22,Adelaide,Essendon,82,117,0,1.46,2.68,2013,-35,68.0,44.0,4.0,-11.0,84.0,96.0,0,0
1034,2012-09-29,Hawthorn,Sydney,81,91,1,1.52,2.53,2012,-10,72.0,50.0,7.0,-37.0,36.0,46.0,-44.0,0
1035,2012-09-22,Hawthorn,Adelaide,97,92,1,1.13,5.85,2012,5,72.0,28.0,56.0,-20.0,47.0,-27.0,0,1
1036,2012-09-21,Sydney,Collingwood,96,70,1,1.55,2.43,2012,26,50.0,80.0,-8.0,-6.0,-25.0,-41.0,-23.0,1
1037,2012-09-15,Collingwood,West Coast,73,60,1,1.86,1.91,2012,13,80.0,68.0,-49.0,3.0,20.0,52.0,83.0,1
1038,2012-09-14,Adelaide,Fremantle,81,71,1,1.6,2.31,2012,10,28.0,36.0,28.0,29.0,-25.0,23.0,-56.0,1
1039,2012-09-09,West Coast,North Melbourne,162,66,1,1.2,4.53,2012,96,68.0,40.0,2.0,25.0,4.0,-16.0,-25.0,1
1040,2012-09-08,Geelong,Fremantle,80,96,1,1.28,3.64,2012,-16,76.0,36.0,-4.0,11.0,69.0,-7.0,40.0,0
1041,2012-09-08,Adelaide,Sydney,42,71,1,1.63,2.24,2012,-29,28.0,50.0,5.0,7.0,-43.0,16.0,0,0
1042,2012-09-07,Hawthorn,Collingwood,135,97,1,1.32,3.35,2012,38,72.0,80.0,47.0,22.0,-3.0,-41.0,3.0,1
1043,2012-09-02,Brisbane,Western Bulldogs,128,61,0,1.2,4.56,2012,67,16.0,36.0,58.0,-78.0,-65.0,22.0,-51.0,1
1044,2012-09-02,Richmond,Port Adelaide,106,106,0,1.1,6.84,2012,0,34.0,12.0,37.0,-15.0,-10.0,47.0,0,0
1045,2012-09-02,Carlton,St Kilda,91,106,0,1.97,1.8,2012,-15,58.0,50.0,-24.0,-20.0,3.0,61.0,0,0
1046,2012-09-01,Essendon,Collingwood,72,104,0,5.25,1.15,2012,-32,46.0,80.0,-1.0,-74.0,-30.0,-98.0,-65.0,0
1047,2012-09-01,Fremantle,Melbourne,101,40,0,1.03,11.75,2012,61,36.0,34.0,34.0,-89.0,11.0,-63.0,0,1
1048,2012-09-01,GWS Giants,North Melbourne,77,105,0,16.0,1.01,2012,-28,8.0,40.0,-129.0,0,0,0,0,0
1049,2012-09-01,Adelaide,Gold Coast,153,62,0,1.01,16.82,2012,91,28.0,12.0,69.0,61.0,57.0,0,0,1
1050,2012-09-01,Geelong,Sydney,112,78,0,1.65,2.2,2012,34,76.0,50.0,-6.0,-13.0,27.0,53.0,67.0,1
1051,2012-08-31,Hawthorn,West Coast,95,70,0,1.25,3.9,2012,25,72.0,68.0,-5.0,7.0,-8.0,-20.0,0,1
1052,2012-08-26,Melbourne,Adelaide,81,150,0,6.16,1.12,2012,-69,34.0,28.0,96.0,-44.0,16.0,0,0,0
1053,2012-08-26,North Melbourne,Fremantle,79,132,0,1.27,3.67,2012,-53,40.0,36.0,98.0,-29.0,54.0,-61.0,0,0
1054,2012-08-26,Geelong,Western Bulldogs,107,73,0,1.02,15.55,2012,34,76.0,36.0,20.0,61.0,101.0,14.0,-14.0,1
1055,2012-08-25,Gold Coast,Carlton,98,86,0,13.6,1.02,2012,12,12.0,58.0,-119.0,0,0,0,0,1
1056,2012-08-25,West Coast,Collingwood,107,58,0,1.68,2.16,2012,49,68.0,80.0,-3.0,-20.0,-52.0,-83.0,0,1
1057,2012-08-25,Sydney,Hawthorn,95,102,0,1.97,1.79,2012,-7,50.0,72.0,37.0,-36.0,-46.0,44.0,-2.0,0
1058,2012-08-25,Port Adelaide,Brisbane,93,104,0,2.22,1.64,2012,-11,12.0,16.0,-11.0,-27.0,-15.0,48.0,0,0
1059,2012-08-25,St Kilda,GWS Giants,163,35,0,1.01,20.4,2012,128,50.0,8.0,0,0,0,0,0,1
1060,2012-08-24,Richmond,Essendon,102,57,0,1.59,2.3,2012,45,34.0,46.0,-19.0,-39.0,16.0,-35.0,5.0,1
1061,2012-08-19,Hawthorn,Gold Coast,129,65,0,1.01,23.58,2012,64,72.0,12.0,9.0,71.0,0,0,0,1
1062,2012-08-19,Western Bulldogs,Sydney,85,167,0,8.66,1.06,2012,-82,36.0,50.0,-92.0,-39.0,-8.0,5.0,-44.0,0
1063,2012-08-19,Port Adelaide,West Coast,50,98,0,5.64,1.13,2012,-48,12.0,68.0,-22.0,-18.0,1.0,3.0,36.0,0
1064,2012-08-18,Brisbane,Adelaide,95,85,0,4.29,1.21,2012,10,16.0,28.0,-5.0,40.0,-7.0,-12.0,0,1
1065,2012-08-18,Collingwood,North Melbourne,61,91,0,1.31,3.42,2012,-30,80.0,40.0,117.0,87.0,66.0,0,0,0
1066,2012-08-18,Fremantle,Richmond,94,72,0,1.39,2.95,2012,22,36.0,34.0,12.0,-49.0,-19.0,39.0,0,1
1067,2012-08-18,GWS Giants,Melbourne,59,84,0,4.55,1.19,2012,-25,8.0,34.0,-78.0,0,0,0,0,0
1068,2012-08-18,Essendon,Carlton,60,156,0,2.05,1.74,2012,-96,46.0,58.0,30.0,-62.0,-74.0,0.0,-76.0,0
1069,2012-08-17,Geelong,St Kilda,123,81,0,1.31,3.38,2012,42,76.0,50.0,28.0,1.0,-4.0,-24.0,12.0,1
1070,2012-08-12,Essendon,North Melbourne,76,100,0,2.19,1.65,2012,-24,46.0,40.0,2.0,-21.0,3.0,0,0,0
1071,2012-08-12,Richmond,Western Bulldogs,150,80,0,1.14,5.62,2012,70,34.0,36.0,-35.0,-72.0,0,0,0,1
1072,2012-08-12,Hawthorn,Port Adelaide,159,87,0,1.01,19.5,2012,72,72.0,12.0,46.0,165.0,32.0,-8.0,11.0,1
1073,2012-08-11,Carlton,Brisbane,113,77,0,1.19,4.68,2012,36,58.0,16.0,91.0,61.0,55.0,-19.0,-7.0,1
1074,2012-08-11,Sydney,Collingwood,70,78,0,1.59,2.34,2012,-8,50.0,80.0,-6.0,-25.0,-41.0,-23.0,0,0
1075,2012-08-11,Gold Coast,GWS Giants,109,79,0,1.36,3.08,2012,30,12.0,8.0,-27.0,0,0,0,0,1
1076,2012-08-11,Adelaide,Fremantle,119,91,0,1.4,2.91,2012,28,28.0,36.0,29.0,-25.0,23.0,-56.0,117.0,1
1077,2012-08-11,St Kilda,Melbourne,107,82,0,1.05,9.67,2012,25,50.0,34.0,18.0,20.0,35.0,47.0,0,1
1078,2012-08-10,West Coast,Geelong,102,97,0,1.68,2.15,2012,5,68.0,76.0,-48.0,8.0,-44.0,-24.0,0,1
1079,2012-08-05,Adelaide,Essendon,104,100,0,1.15,5.45,2012,4,28.0,46.0,-11.0,84.0,96.0,0,0,1
1080,2012-08-05,Carlton,Sydney,71,93,0,2.97,1.39,2012,-22,58.0,50.0,34.0,16.0,-5.0,-39.0,61.0,0
1081,2012-08-05,Melbourne,Gold Coast,108,66,0,1.39,3.02,2012,42,34.0,12.0,30.0,90.0,0,0,0,1
1082,2012-08-04,Brisbane,Richmond,84,132,0,2.21,1.64,2012,-48,16.0,34.0,-31.0,-26.0,-19.0,0,0,0
1083,2012-08-04,Collingwood,St Kilda,91,85,0,1.4,2.94,2012,6,80.0,50.0,19.0,57.0,56.0,0.0,48.0,1
1084,2012-08-04,Fremantle,West Coast,113,48,0,2.59,1.49,2012,65,36.0,68.0,-48.0,-1.0,-33.0,75.0,38.0,1
1085,2012-08-04,GWS Giants,Port Adelaide,107,73,0,6.7,1.1,2012,34,8.0,12.0,0,0,0,0,0,1
1086,2012-08-04,Western Bulldogs,North Melbourne,61,115,0,7.84,1.08,2012,-54,36.0,40.0,18.0,-31.0,71.0,70.0,22.0,0
1087,2012-08-03,Hawthorn,Geelong,116,118,0,1.29,3.61,2012,-2,72.0,76.0,-2.0,-31.0,-5.0,-19.0,-2.0,0
1088,2012-07-29,West Coast,Brisbane,175,77,0,1.14,5.66,2012,98,68.0,16.0,-2.0,8.0,-5.0,-32.0,0,1
1089,2012-07-29,St Kilda,Western Bulldogs,118,42,0,1.14,5.54,2012,76,50.0,36.0,63.0,24.0,24.0,3.0,7.0,1
1090,2012-07-29,Port Adelaide,Fremantle,48,75,0,2.45,1.54,2012,-27,12.0,36.0,-40.0,-52.0,-57.0,-42.0,0,0
1091,2012-07-28,Carlton,Richmond,95,91,0,2.34,1.58,2012,4,58.0,34.0,44.0,103.0,20.0,89.0,56.0,1
1092,2012-07-28,Gold Coast,Sydney,54,126,0,9.98,1.05,2012,-72,12.0,50.0,-70.0,0,0,0,0,0
1093,2012-07-28,GWS Giants,Collingwood,54,174,0,22.17,1.01,2012,-120,8.0,80.0,0,0,0,0,0,0
1094,2012-07-28,North Melbourne,Melbourne,127,73,0,1.09,7.67,2012,54,40.0,34.0,41.0,10.0,26.0,62.0,0,1
1095,2012-07-28,Geelong,Adelaide,102,75,0,1.61,2.27,2012,27,76.0,28.0,-50.0,11.0,52.0,-11.0,2.0,1
1096,2012-07-27,Essendon,Hawthorn,86,180,0,5.2,1.16,2012,-94,46.0,72.0,-65.0,-16.0,43.0,17.0,0,0
1097,2012-07-22,Fremantle,GWS Giants,132,37,0,1.01,21.83,2012,95,36.0,8.0,0,0,0,0,0,1
1098,2012-07-22,Richmond,North Melbourne,99,103,0,2.1,1.73,2012,-4,34.0,40.0,-13.0,9.0,-50.0,0.0,0,0
1099,2012-07-22,Sydney,St Kilda,105,76,0,1.36,3.11,2012,29,50.0,50.0,-28.0,25.0,15.0,-8.0,-1.0,1
1100,2012-07-21,Melbourne,Port Adelaide,56,84,0,2.24,1.63,2012,-28,34.0,12.0,-8.0,21.0,-29.0,1.0,11.0,0
1101,2012-07-21,Western Bulldogs,Carlton,84,102,0,2.35,1.58,2012,-18,36.0,58.0,27.0,68.0,0,0,0,0
1102,2012-07-21,Gold Coast,Brisbane,48,59,0,3.95,1.25,2012,-11,12.0,16.0,-65.0,-62.0,8.0,0,0,0
1103,2012-07-21,Adelaide,West Coast,124,75,0,1.43,2.78,2012,49,28.0,68.0,-95.0,-39.0,22.0,74.0,0,1
1104,2012-07-21,Collingwood,Hawthorn,91,138,0,1.9,1.88,2012,-47,80.0,72.0,-22.0,3.0,41.0,-3.0,64.0,0
1105,2012-07-20,Geelong,Essendon,134,67,0,2.02,1.76,2012,67,76.0,46.0,-4.0,71.0,31.0,0,0,1
1106,2012-07-15,West Coast,Sydney,69,121,0,1.69,2.13,2012,-52,68.0,50.0,-13.0,-52.0,0,0,0,0
1107,2012-07-15,Western Bulldogs,Hawthorn,44,116,0,10.07,1.04,2012,-72,36.0,72.0,-46.0,-29.0,-3.0,16.0,88.0,0
1108,2012-07-15,GWS Giants,Adelaide,59,178,0,16.46,1.01,2012,-119,8.0,28.0,-46.0,0,0,0,0,0
1109,2012-07-14,Brisbane,St Kilda,92,105,0,2.53,1.51,2012,-13,16.0,50.0,-13.0,-14.0,0,0,0,0
1110,2012-07-14,Geelong,Collingwood,79,110,0,2.65,1.48,2012,-31,76.0,80.0,-12.0,38.0,96.0,3.0,-41.0,0
1111,2012-07-14,Richmond,Gold Coast,88,90,0,1.16,5.18,2012,-2,34.0,12.0,-15.0,0,0,0,0,0
1112,2012-07-14,Port Adelaide,Essendon,77,127,0,2.7,1.45,2012,-50,12.0,46.0,-25.0,-7.0,3.0,0,0,0
1113,2012-07-14,Melbourne,Fremantle,83,117,0,3.16,1.35,2012,-34,34.0,36.0,89.0,-11.0,63.0,0,0,0
1114,2012-07-13,North Melbourne,Carlton,149,96,0,2.12,1.7,2012,53,40.0,58.0,-18.0,29.0,-10.0,0,0,1
1115,2012-07-08,Fremantle,Western Bulldogs,95,57,0,1.19,4.73,2012,38,36.0,36.0,-46.0,7.0,-82.0,-31.0,0,1
1116,2012-07-08,Gold Coast,Geelong,96,110,0,12.68,1.03,2012,-14,12.0,76.0,-150.0,-66.0,0,0,0,0
1117,2012-07-08,Hawthorn,GWS Giants,193,31,0,1.0,21.0,2012,162,72.0,8.0,0,0,0,0,0,1
1118,2012-07-07,Port Adelaide,Adelaide,58,116,0,3.73,1.27,2012,-58,12.0,28.0,-19.0,-32.0,32.0,19.0,23.0,0
1119,2012-07-07,St Kilda,Essendon,133,62,0,2.93,1.4,2012,71,50.0,46.0,-52.0,-33.0,-12.0,-2.0,0,1
1120,2012-07-07,Sydney,Brisbane,110,63,0,1.17,5.05,2012,47,50.0,16.0,52.0,65.0,38.0,20.0,-8.0,1
1121,2012-07-07,Melbourne,Richmond,78,101,0,4.72,1.18,2012,-23,34.0,34.0,-59.0,-7.0,27.0,29.0,55.0,0
1122,2012-07-07,North Melbourne,West Coast,84,86,0,2.67,1.46,2012,-2,40.0,68.0,-25.0,-4.0,16.0,25.0,-38.0,0
1123,2012-07-06,Collingwood,Carlton,62,85,0,1.2,4.46,2012,-23,80.0,58.0,-60.0,19.0,28.0,48.0,53.0,0
1124,2012-07-01,St Kilda,North Melbourne,103,136,0,1.38,2.97,2012,-33,50.0,40.0,65.0,9.0,52.0,104.0,-5.0,0
1125,2012-07-01,Brisbane,Melbourne,122,61,0,1.18,4.91,2012,61,16.0,34.0,41.0,-11.0,-10.0,-50.0,55.0,1
1126,2012-07-01,Geelong,Port Adelaide,99,61,0,1.04,11.25,2012,38,76.0,12.0,79.0,95.0,34.0,0,0,1
1127,2012-06-30,Essendon,Western Bulldogs,140,56,0,1.19,4.61,2012,84,46.0,36.0,49.0,55.0,-29.0,9.0,-33.0,1
1128,2012-06-30,Sydney,GWS Giants,132,38,0,1.01,19.94,2012,94,50.0,8.0,63.0,0,0,0,0,1
1129,2012-06-30,West Coast,Gold Coast,166,40,0,1.01,19.42,2012,126,68.0,12.0,18.0,0,0,0,0,1
1130,2012-06-30,Adelaide,Richmond,106,87,0,1.4,2.88,2012,19,28.0,34.0,-22.0,-20.0,50.0,17.0,0,1
1131,2012-06-30,Collingwood,Fremantle,107,78,0,1.1,7.11,2012,29,80.0,36.0,80.0,36.0,84.0,0,0,1
1132,2012-06-29,Carlton,Hawthorn,70,120,0,3.43,1.3,2012,-50,58.0,72.0,-12.0,-50.0,0,0,0,0
1133,2012-06-24,North Melbourne,Adelaide,121,89,0,3.12,1.35,2012,32,40.0,28.0,47.0,9.0,0,0,0,1
1134,2012-06-24,Melbourne,GWS Giants,135,57,0,1.28,3.67,2012,78,34.0,8.0,0,0,0,0,0,1
1135,2012-06-23,Fremantle,Essendon,89,113,0,2.2,1.65,2012,-24,36.0,46.0,34.0,44.0,54.0,0,0,0
1136,2012-06-23,Collingwood,West Coast,85,82,0,1.4,2.91,2012,3,80.0,68.0,20.0,52.0,83.0,0,0,1
1137,2012-06-23,Western Bulldogs,Brisbane,56,114,0,1.36,3.09,2012,-58,36.0,16.0,78.0,65.0,-22.0,51.0,18.0,0
1138,2012-06-22,Sydney,Geelong,80,74,0,1.6,2.3,2012,6,50.0,76.0,13.0,-27.0,-53.0,-67.0,-5.0,1
1139,2012-06-17,Western Bulldogs,Port Adelaide,95,57,0,1.45,2.77,2012,38,36.0,12.0,60.0,36.0,0,0,0,1
1140,2012-06-17,Hawthorn,Brisbane,135,70,0,1.06,8.94,2012,65,72.0,16.0,42.0,75.0,0,0,0,1
1141,2012-06-16,Gold Coast,North Melbourne,80,87,0,5.21,1.16,2012,-7,12.0,40.0,-34.0,-59.0,0,0,0,0
